ID	TEXT
77	what is the lowest cost fare that delta has between boston and san francisco
4006	i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday
2938	show me the most expensive fare
3086	can you show me the cheapest round trip flights between denver and pittsburgh
2902	what are the flights from boston to san francisco
1245	i need a flight from new york to toronto thursday may six arriving by noon
3730	what do you have going from atlanta to philadelphia serving breakfast
940	i'd like a flight from montreal to san diego for sunday
1616	show me the one way fares from san diego to miami nonstop
557	from denver to pittsburgh on april twenty first i need the cheapest flight
3872	show me all flights from pittsburgh to baltimore on thursday
3873	please show me flights from atlanta to oakland california on thursday after 1600 hours
3650	what flights are available on dl from dallas to atlanta on monday morning
1698	list all tuesday night flights from boston to denver
1128	what is the earliest flight leaving denver going to boston
22	what time zone is denver in
947	what is the price of a one way fare from boston to denver on continental airlines
4416	what is the earliest flight leaving denver and arriving in baltimore on united airlines first class on july fourth
3413	could you show me all flights from montreal to charlotte
3219	i'd like to leave from boston on tuesday and i'd like to leave sometime in the morning
693	flights from pittsburgh to newark
1725	i would like to fly from denver to pittsburgh on united airlines
3384	what airlines fly boston to baltimore
406	how many cities are served by continental with first class flights
1351	show me flights from philadelphia to san francisco on wednesdays
3169	give me all flights from new york city to las vegas that arrive on a sunday
2582	flight from denver to boston
2163	sfo to denver on monday november eleventh 1991
4289	what is the latest flight in the day to arrive in boston from baltimore
2896	what flights leave pittsburgh and arrive in los angeles after 5 pm on thursday
2531	show me the flights from boston to oakland
2608	what kind of ground transportation is there in philadelphia
3568	show me flights from pittsburgh to san francisco on monday
2832	please list only united airlines flights between denver and boston
446	what airlines fly from boston to san francisco
3145	show me fares leaving on tuesdays from denver to go to dallas
1214	round trip fares from baltimore to philadelphia under 1000 dollars
1120	my destination is san francisco i live in denver i would like a flight on august thirtieth in the morning on any airline that will get me there
2227	list flights from cincinnati to san jose friday evening
2925	now show me the flights from denver to atlanta
3354	okay i've got somebody else who wants to take a round trip ticket from charlotte to montreal
1992	flights from milwaukee to orlando one way
875	what's the earliest flight from phoenix to salt lake city
3195	does us air have a flight from toronto to salt lake city monday may thirty first
287	how much is a first class ticket from baltimore to san francisco
3110	ground transport denver
1319	show me the airlines that fly from toronto to san francisco
1231	do you have a delta flight to san francisco from denver on august thirtieth in the early morning
4080	show me ground transportation information for dallas fort worth
2323	what is ua
273	flights from baltimore to san francisco
4244	give me the flights from denver to baltimore on united airlines
3021	give me all nonstops from new york city to las vegas that arrive on a sunday
901	show me the cheapest flights from atlanta to denver
3789	i need a flight tomorrow from columbus to minneapolis
3765	list the nonstop flights on wednesday june second from miami to baltimore arriving in baltimore between 1115 am and 1245 pm
