utterance	slot_labels	intent	intent_ID	slots_ID	language
vuelos de northwest con escala en denver	O O B-airline_name O O O B-stoploc.city_name	atis_flight	2	82 82 149 82 82 82 26	es
vuelos desde newark hasta cleveland diarios	O O B-fromloc.city_name O B-toloc.city_name B-flight_days	atis_flight	2	82 82 38 82 155 18	es
show me all the flights on united leaving from boston	O O O O O O B-airline_name O O B-fromloc.city_name	atis_flight	2	82 82 82 82 82 82 149 82 82 38	en
suche einen flug von long beach nach st. louis , der einen zwischenstopp in dallas hat	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name O	atis_flight	2	82 82 82 82 38 39 82 155 156 82 82 82 82 82 26 82	de
je cherche un vol voyageant de boston à denver , un aller simple et le moins cher possible.	O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-round_trip I-round_trip O O B-cost_relative I-cost_relative O	atis_flight	2	82 82 82 82 82 82 38 82 155 82 82 46 47 82 82 87 88 82	fr
quiero saber qué tipo de avión se utiliza en el vuelo del siete de julio por la mañana desde atlanta hasta boston	O O O O O O O O O O O O B-depart_date.day_number O B-depart_date.month_name O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_aircraft	7	82 82 82 82 82 82 82 82 82 82 82 82 95 82 103 82 82 52 82 38 82 155	es
vols de l’ avant-midi d’ atlanta à philadelphie .	O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 52 82 38 82 155 82	fr
por favor muestra todos los vuelos de united airlines y northwest airlines que vayan hasta denver y todos los vuelos de northwest airlines y united airlines que salgan desde denver	O O O O O O O B-airline_name I-airline_name O B-airline_name I-airline_name O O O B-toloc.city_name O O O O O B-airline_name I-airline_name O B-airline_name I-airline_name O O O B-fromloc.city_name	atis_flight	2	82 82 82 82 82 82 82 149 150 82 149 150 82 82 82 155 82 82 82 82 82 149 150 82 149 150 82 82 82 38	es
qu’est-ce que as	O O B-airline_code	atis_abbreviation	14	82 82 91	fr
quel est le vol le moins cher de denver à pittsburgh partant le vingt-huit septembre	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number B-depart_date.month_name	atis_flight	2	82 82 82 82 87 88 88 82 38 82 155 82 82 95 103	fr
j’aimerais trouver le vol le moins cher de boston à san francisco .	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight	2	82 82 82 82 87 88 88 82 38 82 155 156 82	fr
qué vuelos hay disponibles por la mañana entre boston y denver	O O O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 52 82 38 82 155	es
est-ce que midwest express dessert philadelphie	O O B-airline_name I-airline_name O B-city_name	atis_flight	2	82 82 149 150 82 135	fr
are there any limousines or taxi services available at the boston airport	O O O B-transport_type B-or B-transport_type O O O O B-airport_name I-airport_name	atis_ground_service	12	82 82 82 145 147 145 82 82 82 82 157 158	en
cuál es la tarifa del vuelo 271 de continental desde dallas hasta san francisco	O O O O O O B-flight_number O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	82 82 82 82 82 82 2 82 149 82 38 82 155 156	es
où est mco	O O B-airport_code	atis_city	16	82 82 14	fr
ich möchte von boston nach san francisco fliegen	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight	2	82 82 82 38 82 155 156 82	de
ich möchte einen flug von burbank nach tacoma washington	O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name	atis_flight	2	82 82 82 82 82 38 82 155 36	de
show me all flights from philadelphia to san francisco with one stop in dallas	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-flight_stop I-flight_stop O B-stoploc.city_name	atis_flight	2	82 82 82 82 82 38 82 155 156 82 151 152 82 26	en
muéstrame los vuelos desde san francisco hasta atlanta	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 39 82 155	es
wie viele direkt flüge von us air verlassen oakland am siebenundzwanzigsten juli nach boston	O O B-flight_stop O O B-airline_name I-airline_name O B-fromloc.city_name O B-depart_date.day_number B-depart_date.month_name O B-toloc.city_name	atis_flight	2	82 82 151 82 82 149 150 82 38 82 95 103 82 155	de
zeige mir alle flüge von san diego nach new york mit einer dc10	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code	atis_flight	2	82 82 82 82 82 38 39 82 155 156 82 82 97	de
flights from boston flights from philadelphia to boston on monday	O O B-fromloc.city_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	82 82 38 82 82 38 82 155 82 113	en
qué vuelos salen desde newark hasta los ángeles por la tarde	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 38 82 155 156 82 82 52	es
quel est le premier vol de boston à san francisco qui sert un repas	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-meal	atis_flight	2	82 82 82 58 82 82 38 82 155 156 82 82 82 6	fr
quels sont les vols de san francisco à denver	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 39 82 155	fr
how much is a round trip fare from nashville to seattle	O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 46 47 82 82 38 82 155	en
quiero encontrar un vuelo desde boston hasta atlanta	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	es
me montrer les vols de san diego à san francisco sur southwest airlines .	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O	atis_flight	2	82 82 82 82 82 38 39 82 155 156 82 149 150 82	fr
quel est le dernier vol partant de san francisco et allant à washington vendredi	O O O B-flight_mod O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name B-depart_date.day_name	atis_flight	2	82 82 82 58 82 82 82 38 39 82 82 82 155 113	fr
quel est le tarif au plus bas prix d’ atlanta à san francisco sur les vols 82 de delta et 139 de delta	O O O O B-cost_relative I-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-flight_number O B-airline_name O B-flight_number O B-airline_name	atis_airfare	0	82 82 82 82 87 88 88 88 82 38 82 155 156 82 82 82 2 82 149 82 2 82 149	fr
does flight ua 281 from boston to denver leave on tuesday	O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name	atis_flight	2	82 82 91 2 82 38 82 155 82 82 113	en
quels vols y a-t-il le dimanche de philadelphie à denver	O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 113 82 38 82 155	fr
quiero un vuelo desde san francisco hasta denver que salga de san francisco por la tarde y llegue a denver alrededor de las 5 de la tarde	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-fromloc.city_name I-fromloc.city_name O O B-depart_time.period_of_day O O O B-toloc.city_name B-arrive_time.time_relative I-arrive_time.time_relative I-arrive_time.time_relative B-arrive_time.time O O B-arrive_time.period_of_day	atis_flight	2	82 82 82 82 38 39 82 155 82 82 82 38 39 82 82 52 82 82 82 155 12 13 13 143 82 82 80	es
necesito información sobre el transporte terrestre entre el aeropuerto y el centro en la ciudad de boston	O O O O O O O O O O O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name	atis_ground_service	12	82 82 82 82 82 82 82 82 82 82 82 82 82 82 155 156 156	es
quel est le coût d’un billet allant de denver à boston le vingt-cinq juillet 1991	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number B-depart_date.month_name B-depart_date.year	atis_airfare	0	82 82 82 82 82 82 82 82 38 82 155 82 95 103 123	fr
me montrer le vol le moins cher de miami à new york un dimanche avec un tarif en première classe .	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O O O O B-class_type I-class_type O	atis_flight	2	82 82 82 82 87 88 88 82 38 82 155 156 82 113 82 82 82 82 24 25 82	fr
what is the cheapest flight from pittsburgh to atlanta leaving on october fifth	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	82 82 82 87 82 82 38 82 155 82 82 103 95	en
muéstrame los vuelos desde dallas hasta baltimore con una tarifa de 415 dólares	O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-fare_amount I-fare_amount	atis_flight	2	82 82 82 82 38 82 155 82 82 82 82 48 49	es
show me first class round trip flights from new york to miami i want the cheapest first class fare please	O O B-class_type I-class_type B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-cost_relative B-class_type I-class_type O O	atis_flight	2	82 82 24 25 46 47 82 82 38 39 82 155 82 82 82 87 24 25 82 82	en
bitte den spätesten flug von baltimore nach oakland und ich möchte eine mahlzeit	O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O O B-meal	atis_flight	2	82 82 58 82 82 38 82 155 82 82 82 82 6	de
me montrer une liste des vols le vingt-deux juillet partant de dc pour dallas , partant de dc après 6 heures du soir .	O O O O O O O B-depart_date.day_number B-depart_date.month_name O O B-fromloc.state_code O B-toloc.city_name O O O B-fromloc.state_code B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time O	atis_flight	2	82 82 82 82 82 82 82 95 103 82 82 30 82 155 82 82 82 30 127 137 138 138 138 82	fr
zeige mir den bodenverkehr in washington dc	O O O O O B-city_name B-state_code	atis_ground_service	12	82 82 82 82 82 135 105	de
je veux voler de dallas à san francisco .	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight	2	82 82 82 82 38 82 155 156 82	fr
tarifa aérea de ida y vuelta en primera clase desde indianápolis hasta memphis	O O O B-round_trip I-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 46 47 47 82 24 25 82 38 82 155	es
vols northwest avec des arrêts à denver .	O B-airline_name O O O O B-stoploc.city_name O	atis_flight	2	82 149 82 82 82 82 26 82	fr
show me flights from baltimore to dallas	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155	en
welcher bodenverkehr ist in newark verfügbar	O O O O B-city_name O	atis_ground_service	12	82 82 82 82 135 82	de
montrer des vols de pittsburgh à san francisco arrivant après 12:00 midi .	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O	atis_flight	2	82 82 82 82 38 82 155 156 82 12 143 144 82	fr
show me all flights and fares from denver to san francisco	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	82 82 82 82 82 82 82 38 82 155 156	en
how do you travel from san francisco airport to downtown san francisco	O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 82 99 100 100 82 82 155 156	en
zeige mir den kürzesten flug von boston nach denver , der am mittwoch in denver vor mittag ankommt	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_date.day_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time O	atis_flight	2	82 82 82 58 82 82 38 82 155 82 82 82 64 82 155 12 143 82	de
show me all the direct flights from baltimore to atlanta	O O O O B-connect O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 68 82 82 38 82 155	en
avez-vous un vol d’ atlanta à boston qui s’arrêtera à washington	O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name	atis_flight	2	82 82 82 82 38 82 155 82 82 82 26	fr
muéstrame el precio más bajo desde dallas hasta baltimore	O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 87 88 82 38 82 155	es
j’aimerais prendre un vol de washington dc arrêt à denver et avec ma destination finale étant san francisco .	O O O O O B-fromloc.city_name B-fromloc.state_code O O B-stoploc.city_name O O O O O O B-toloc.city_name I-toloc.city_name O	atis_flight	2	82 82 82 82 82 38 30 82 82 26 82 82 82 82 82 82 155 156 82	fr
ich möchte einen flug von boston nach atlanta finden	O O O O O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 82 38 82 155 82	de
qué vuelos hay desde dallas hasta boston para mañana por la noche o por la tarde	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.today_relative O O B-depart_time.period_of_day B-or O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 38 82 155 82 83 82 82 52 147 82 82 52	es
j’aimerais un billet dans un avion de denver à atlanta , j’aimerais une classe économique ou un billet avec le tarif le plus bas .	O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-class_type I-class_type O O O O O O B-cost_relative I-cost_relative I-cost_relative O	atis_airfare	0	82 82 82 82 82 82 82 38 82 155 82 82 82 24 25 82 82 82 82 82 82 87 88 88 82	fr
flug 417 von cincinnati nach dallas	O B-flight_number O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 2 82 38 82 155	de
enumera todos los vuelos desde boston hasta san francisco de us air	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name	atis_flight	2	82 82 82 82 82 38 82 155 156 82 149 150	es
show me the flights from boston to dallas	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	en
quiero un vuelo de twa desde boston hasta san francisco	O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 91 82 38 82 155 156	es
muéstrame todos los vuelos de us air que salgan desde pittsburgh entre las 12 y las 4 de la tarde	O O O O O B-airline_name I-airline_name O O O B-fromloc.city_name O O B-depart_time.start_time O O B-depart_time.end_time O O B-depart_time.period_of_day	atis_flight	2	82 82 82 82 82 149 150 82 82 82 38 82 82 131 82 82 0 82 82 52	es
¿tienes un vuelo desde filadelfia hasta san francisco con escala en dallas ?	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name O	atis_flight	2	82 82 82 82 38 82 155 156 82 82 82 26 82	es
ich möchte den ersten flug von dallas nach houston am ersten märz und den letzten flug von houston zurück nach dallas am ersten märz	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.day_number B-arrive_date.month_name O O B-flight_mod O O B-fromloc.city_name O O B-toloc.city_name O B-depart_date.day_number B-depart_date.month_name	atis_flight	2	82 82 82 58 82 82 38 82 155 82 115 125 82 82 58 82 82 38 82 82 155 82 95 103	de
bitte zeige mir flüge von philadelphia mit einem zwischenstopp in atlanta nach dallas	O O O O O B-fromloc.city_name O O O O B-stoploc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 82 82 82 26 82 155	de
zeige mir alle tarife für einen hin- und rück flug von phoenix nach washington	O O O O O O B-round_trip I-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 82 46 47 47 82 82 38 82 155	de
what delta flights fly from washington to dallas in the morning	O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day	atis_flight	2	82 149 82 82 82 38 82 155 82 82 52	en
