ID	TEXT	INTENT	SLOTS
4131	please give me all flights from long beach to memphis	atis_flight	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4132	what does ewr mean	atis_abbreviation	O O B-airport_code O
4133	list the flights from indianapolis to houston	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name
4134	show ground transportation for pittsburgh	atis_ground_service	O O O O B-city_name
4135	show me all flights from philadelphia to atlanta that leave after 5 pm on wednesday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name
4136	then list the flights from atlanta to philadelphia early wednesday morning nonstop	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.period_mod B-depart_date.day_name B-depart_time.period_of_day B-flight_stop
4137	flights from washington august second	atis_flight	O O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number
4138	do you have ground transportation between airport and downtown in boston	atis_ground_service	O O O O O O O O O O B-toloc.city_name
4139	are there any flights from milwaukee to tacoma on friday june eleventh	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number
4140	show me flights from san francisco to boston on thursday	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4141	what does fare code qx mean	atis_abbreviation	O O O O B-fare_basis_code O
4142	what is the yn code	atis_abbreviation	O O O B-fare_basis_code O
4143	how many seats in a 100	atis_capacity	O O O O O B-aircraft_code
4144	show me the flights from boston to fort worth on the morning of july tenth 1991	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number B-depart_date.year
4145	show me the ground transportation schedule in san francisco on thursday evening	atis_ground_service	O O O O O O O B-city_name I-city_name O B-day_name B-period_of_day
4146	show me the flights from baltimore to atlanta	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
4147	what are the flights from boston to baltimore	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
4148	show me all flights from boston to pittsburgh on wednesday after 6 o'clock pm	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time
4149	i would like information on any flights from pittsburgh to san francisco leaving thursday evening	atis_flight	O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day
4150	what is the earliest flight from atlanta to boston	atis_flight	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name
4151	what flights are there from boston to dallas	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
4152	how much does the limousine service cost within pittsburgh	atis_ground_fare	O O O O B-transport_type O O O B-city_name
4153	what flights go from boston to washington next tuesday	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name
4154	list all flights from long beach to columbus on sunday	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4155	i would like to book an early morning flight from tampa to charlotte on april sixth	atis_flight	O O O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
4156	do you have a flight from atlanta to boston that will stop in washington	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name
4157	show me all flight from san francisco to oakland	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4158	what flights are available from denver to dallas fort worth in the afternoons	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day
4159	what flights from kansas city to denver	atis_flight	O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4160	show me the fare from dallas to san francisco	atis_airfare	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4161	information on flights from pittsburgh to san francisco	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4162	what airlines fly into salt lake city	atis_airline	O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name
4163	flights from st. paul to houston	atis_flight	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4164	what flights are available from boston to washington dc late the twenty fifth or early the twenty sixth	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code B-depart_time.period_mod O B-depart_date.day_number I-depart_date.day_number B-or B-depart_time.period_mod O B-depart_date.day_number I-depart_date.day_number
4165	atlanta to oakland thursday	atis_flight	B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name
4166	which airline is the cheapest to fly from dallas to baltimore on december twenty fourth	atis_airline	O O O O B-cost_relative O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number
4167	what flights can i find from pittsburgh to san francisco after 9 am	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time
4168	how much is a round trip fare from nashville to seattle	atis_airfare	O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name
4169	what is the total seating capacity of all aircraft of american airlines	atis_capacity	O O O B-mod O O O O O O B-airline_name I-airline_name
4170	what flights are available from pittsburgh to boston on saturday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4171	newark to minneapolis on sunday	atis_flight	B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4172	how do i get from the airport to downtown in tacoma	atis_flight	O O O O O O O O O O B-toloc.city_name
4173	the cheapest flights between boston and philadelphia which arrive between 3 and 5 o'clock on tuesday	atis_flight	O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O B-arrive_date.day_name
4174	is there ground transportation in baltimore	atis_ground_service	O O O O O B-city_name
4175	flights from pittsburgh to newark	atis_flight	O O B-fromloc.city_name O B-toloc.city_name
4176	what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh	atis_aircraft	O O O B-mod O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number
4177	what does restriction ap 80 mean	atis_abbreviation	O O O B-restriction_code I-restriction_code O
4178	show me first class flights from new york to miami leaving on a tuesday	atis_flight	O O B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name
4179	show me the flights on delta that go through atlanta	atis_flight	O O O O O B-airline_name O O O B-stoploc.city_name
4180	what is the most expensive flight from boston to dallas	atis_flight	O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name
4181	give me flights from chicago to seattle on saturday morning	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day
4182	what flights from houston to milwaukee on friday on american airlines	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-airline_name I-airline_name
4183	find a flight from washington dc to san francisco on tuesday	atis_flight	O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name
4184	what is the latest us air flight leaving philadelphia and returning to boston	atis_flight	O O O B-flight_mod B-airline_name I-airline_name O O B-fromloc.city_name O O O B-toloc.city_name
4185	what is the first flight that goes from atlanta to baltimore that serves breakfast	atis_flight	O O O B-flight_mod O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description
4186	show flights first class on american from dallas fort worth to san francisco international	atis_flight	O O B-class_type I-class_type O B-airline_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name
4187	which airline provides business class flights	atis_airline	O O O B-class_type I-class_type O
4188	i want to go from boston to oakland	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
4189	find the cheapest one way fare from pittsburgh to san francisco	atis_airfare	O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4190	list flights tomorrow from san diego to phoenix	atis_flight	O O B-depart_date.today_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4191	what flights from boston to pittsburgh after 723 pm	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time
4192	is there a flight on american airlines going from boston to san francisco on june twenty eighth	atis_flight	O O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number
4193	show me all flights from new york to milwaukee on northwest airlines departing at 720 am	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O B-depart_time.time I-depart_time.time
4194	show me flights from san francisco to pittsburgh on a sunday	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name
4195	show me the flights from san diego to san francisco on southwest airlines	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name
4196	please show me again the first class fares from baltimore to dallas	atis_airfare	O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name
4197	i'd like to book a flight from denver to pittsburgh and i'd like to go on eastern airlines	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O B-airline_name I-airline_name
4198	do you have flights from st. petersburg to toronto on monday	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4199	what flights from tacoma to orlando on saturday	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4200	now i need a flight from detroit to san diego leaving tuesday evening	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day
4201	show me return flights from cincinnati to salt lake city nonstop	atis_flight	O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-flight_stop
4202	i would like to find flights from minneapolis to long beach after 4 o'clock on monday june fourteenth please	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O
